instrument,timeframe,timestamp,open,high,low,close
EURUSD,D1,2013-01-10 00:00:00+00:00,1.30538,1.32789,1.30383,1.32668
EURUSD,D1,2013-01-11 00:00:00+00:00,1.32669,1.33644,1.32481,1.33416
EURUSD,D1,2013-01-14 00:00:00+00:00,1.33621,1.34031,1.33357,1.33765
EURUSD,D1,2013-01-15 00:00:00+00:00,1.33762,1.3393,1.32664,1.32972
EURUSD,D1,2013-01-16 00:00:00+00:00,1.32972,1.33242,1.32564,1.32901
EURUSD,D1,2013-01-17 00:00:00+00:00,1.32905,1.33871,1.32696,1.33743
EURUSD,D1,2013-01-18 00:00:00+00:00,1.33741,1.33979,1.32798,1.33195
EURUSD,D1,2013-01-21 00:00:00+00:00,1.33107,1.33315,1.32991,1.33153
EURUSD,D1,2013-01-22 00:00:00+00:00,1.33149,1.33711,1.32667,1.33213
EURUSD,D1,2013-01-23 00:00:00+00:00,1.3321,1.33538,1.32642,1.33094
EURUSD,D1,2013-01-24 00:00:00+00:00,1.33095,1.33922,1.32859,1.3379
EURUSD,D1,2013-01-25 00:00:00+00:00,1.3379,1.34785,1.335,1.34629
EURUSD,D1,2013-01-28 00:00:00+00:00,1.34598,1.34765,1.34244,1.34447
EURUSD,D1,2013-01-29 00:00:00+00:00,1.34446,1.34963,1.3414,1.34867
EURUSD,D1,2013-01-30 00:00:00+00:00,1.34866,1.35857,1.34816,1.35677
EURUSD,D1,2013-01-31 00:00:00+00:00,1.35676,1.35931,1.35409,1.35869
EURUSD,D1,2013-02-01 00:00:00+00:00,1.35864,1.37106,1.35828,1.36391
EURUSD,D1,2013-02-04 00:00:00+00:00,1.36488,1.36532,1.34985,1.35026
EURUSD,D1,2013-02-05 00:00:00+00:00,1.35024,1.35969,1.34578,1.35816
EURUSD,D1,2013-02-06 00:00:00+00:00,1.35815,1.35953,1.34939,1.35175
EURUSD,D1,2013-02-07 00:00:00+00:00,1.35174,1.35765,1.33705,1.33943
EURUSD,D1,2013-02-08 00:00:00+00:00,1.33945,1.34282,1.33532,1.33614
EURUSD,D1,2013-02-11 00:00:00+00:00,1.33682,1.34265,1.33562,1.34016
EURUSD,D1,2013-02-12 00:00:00+00:00,1.34015,1.34751,1.3364,1.34518
EURUSD,D1,2013-02-13 00:00:00+00:00,1.34519,1.35193,1.3426,1.34484
EURUSD,D1,2013-02-14 00:00:00+00:00,1.34483,1.34546,1.33147,1.33573
EURUSD,D1,2013-02-15 00:00:00+00:00,1.33572,1.33929,1.33062,1.33585
EURUSD,D1,2013-02-18 00:00:00+00:00,1.33484,1.33782,1.33215,1.33515
EURUSD,D1,2013-02-19 00:00:00+00:00,1.33518,1.33954,1.33294,1.33847
EURUSD,D1,2013-02-20 00:00:00+00:00,1.33846,1.34316,1.32709,1.32874
EURUSD,D1,2013-02-21 00:00:00+00:00,1.32872,1.32888,1.31612,1.31916
EURUSD,D1,2013-02-22 00:00:00+00:00,1.31915,1.32443,1.31451,1.31907
EURUSD,D1,2013-02-25 00:00:00+00:00,1.31904,1.33183,1.30487,1.30574
EURUSD,D1,2013-02-26 00:00:00+00:00,1.30575,1.31209,1.3018,1.30645
EURUSD,D1,2013-02-27 00:00:00+00:00,1.30646,1.31465,1.30415,1.31352
EURUSD,D1,2013-02-28 00:00:00+00:00,1.31352,1.31605,1.30527,1.30665
EURUSD,D1,2013-03-01 00:00:00+00:00,1.30664,1.31006,1.29664,1.3018
EURUSD,D1,2013-03-04 00:00:00+00:00,1.30136,1.30304,1.29822,1.30241
EURUSD,D1,2013-03-05 00:00:00+00:00,1.30252,1.30742,1.30122,1.30439
EURUSD,D1,2013-03-06 00:00:00+00:00,1.30438,1.30698,1.29646,1.29765
EURUSD,D1,2013-03-07 00:00:00+00:00,1.29769,1.31181,1.29731,1.31042
EURUSD,D1,2013-03-08 00:00:00+00:00,1.31043,1.31341,1.2955,1.30042
EURUSD,D1,2013-03-11 00:00:00+00:00,1.29892,1.30535,1.29793,1.30344
EURUSD,D1,2013-03-12 00:00:00+00:00,1.30341,1.30742,1.29909,1.30277
EURUSD,D1,2013-03-13 00:00:00+00:00,1.30277,1.30646,1.29228,1.29568
EURUSD,D1,2013-03-14 00:00:00+00:00,1.29568,1.30311,1.2911,1.30124
EURUSD,D1,2013-03-15 00:00:00+00:00,1.30124,1.31069,1.30023,1.30754
EURUSD,D1,2013-03-18 00:00:00+00:00,1.29071,1.29954,1.28817,1.29425
EURUSD,D1,2013-03-19 00:00:00+00:00,1.29423,1.29694,1.28438,1.28578
