instrument,timeframe,timestamp,open,high,low,close
XAUUSD,D1,2017-08-18 00:00:00+00:00,1287.53,1300.76,1283.49,1284.31
XAUUSD,D1,2017-08-21 00:00:00+00:00,1282.92,1293.79,1280.53,1291.31
XAUUSD,D1,2017-08-22 00:00:00+00:00,1291.31,1292.49,1281.94,1285.93
XAUUSD,D1,2017-08-23 00:00:00+00:00,1284.56,1291.33,1282.71,1290.48
XAUUSD,D1,2017-08-24 00:00:00+00:00,1290.26,1291.14,1284.46,1285.79
XAUUSD,D1,2017-08-25 00:00:00+00:00,1285.86,1294.36,1276.22,1291.06
XAUUSD,D1,2017-08-28 00:00:00+00:00,1292.38,1312.07,1291.76,1310.09
XAUUSD,D1,2017-08-29 00:00:00+00:00,1309.24,1325.96,1304.96,1309.13
XAUUSD,D1,2017-08-30 00:00:00+00:00,1308.82,1313.64,1305.12,1308.57
XAUUSD,D1,2017-08-31 00:00:00+00:00,1308.05,1323.6,1299.1,1320.71
XAUUSD,D1,2017-09-01 00:00:00+00:00,1321.53,1328.77,1316.31,1325.11
XAUUSD,D1,2017-09-04 00:00:00+00:00,1337.53,1339.79,1331.8,1334.14
XAUUSD,D1,2017-09-05 00:00:00+00:00,1333.45,1344.33,1326.19,1339.08
XAUUSD,D1,2017-09-06 00:00:00+00:00,1339.34,1342.39,1331.54,1334.04
XAUUSD,D1,2017-09-07 00:00:00+00:00,1334.19,1349.79,1332.48,1348.91
XAUUSD,D1,2017-09-08 00:00:00+00:00,1348.62,1357.44,1342.68,1346.38
XAUUSD,D1,2017-09-11 00:00:00+00:00,1334.4,1339.99,1326.33,1326.84
XAUUSD,D1,2017-09-12 00:00:00+00:00,1327.18,1332.05,1322.53,1331.28
XAUUSD,D1,2017-09-13 00:00:00+00:00,1334.09,1334.56,1320.79,1322.79
XAUUSD,D1,2017-09-14 00:00:00+00:00,1323.41,1330.61,1315.56,1329.32
XAUUSD,D1,2017-09-15 00:00:00+00:00,1329.21,1334.28,1319.66,1320.17
XAUUSD,D1,2017-09-18 00:00:00+00:00,1319.31,1319.9,1304.55,1307.06
XAUUSD,D1,2017-09-19 00:00:00+00:00,1305.66,1311.62,1305.07,1310.42
XAUUSD,D1,2017-09-20 00:00:00+00:00,1310.74,1315.97,1296.01,1300.76
XAUUSD,D1,2017-09-21 00:00:00+00:00,1300.97,1301.68,1288.11,1290.68
XAUUSD,D1,2017-09-22 00:00:00+00:00,1290.95,1298.65,1290.95,1297.07
XAUUSD,D1,2017-09-25 00:00:00+00:00,1297.26,1311.99,1289.51,1310.23
XAUUSD,D1,2017-09-26 00:00:00+00:00,1310.2,1313.58,1291.97,1293.14
XAUUSD,D1,2017-09-27 00:00:00+00:00,1293.83,1296.18,1281.46,1282.32
XAUUSD,D1,2017-09-28 00:00:00+00:00,1282.07,1288.72,1277.66,1286.79
XAUUSD,D1,2017-09-29 00:00:00+00:00,1286.98,1290.27,1275.92,1278.78
XAUUSD,D1,2017-10-02 00:00:00+00:00,1279.11,1279.93,1269.54,1270.31
XAUUSD,D1,2017-10-03 00:00:00+00:00,1270.57,1274.68,1268.23,1271.01
XAUUSD,D1,2017-10-04 00:00:00+00:00,1271.54,1282.14,1270.5,1274.24
XAUUSD,D1,2017-10-05 00:00:00+00:00,1274.81,1278.94,1266.34,1267.83
XAUUSD,D1,2017-10-06 00:00:00+00:00,1268.08,1276.48,1260.6,1276.28
XAUUSD,D1,2017-10-09 00:00:00+00:00,1275.67,1285.45,1275.25,1283.62
XAUUSD,D1,2017-10-10 00:00:00+00:00,1284.18,1294.17,1282.06,1287.33
XAUUSD,D1,2017-10-11 00:00:00+00:00,1288.05,1293.45,1284.48,1291.39
XAUUSD,D1,2017-10-12 00:00:00+00:00,1291.82,1297.45,1289.57,1293.34
XAUUSD,D1,2017-10-13 00:00:00+00:00,1293.32,1303.69,1290.89,1303.49
